Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
SPY,294.54,Call,295.00,11/20/20,205,22.29,22.6,22.90,22.82,650,418,1.56,25.50%,"16:05 ET"
SPY,294.54,Call,298.00,05/11/20,12,2.85,2.88,2.91,3.00,988,632,1.56,21.96%,"16:07 ET"
GLD,161.68,Call,159.00,05/01/20,2,3.00,3.05,3.10,2.93,1465,939,1.56,25.33%,"15:59 ET"
SPY,294.54,Put,215.00,05/22/20,23,0.26,0.27,0.27,0.27,3143,2013,1.56,60.46%,"16:09 ET"
SPY,294.54,Put,280.00,05/22/20,23,4.16,4.18,4.19,4.15,5020,3218,1.56,33.52%,"16:11 ET"
SPY,294.54,Put,267.00,05/11/20,12,0.76,0.77,0.78,0.77,580,375,1.55,38.86%,"16:10 ET"
QQQ,219.76,Put,220.00,05/01/20,2,2.99,3.03,3.06,3.12,2657,1712,1.55,42.94%,"16:07 ET"
SPY,294.54,Call,295.00,05/08/20,9,3.89,3.93,3.96,3.93,12659,8166,1.55,23.78%,"16:11 ET"
QQQ,219.76,Put,220.00,05/08/20,9,4.62,4.66,4.70,4.75,731,476,1.54,32.32%,"16:07 ET"
SPY,294.54,Call,295.00,05/06/20,7,3.23,3.25,3.27,3.21,3077,2004,1.54,22.57%,"16:11 ET"
EWJ,53.38,Put,50.00,06/19/20,51,0.85,0.87,0.88,0.88,3645,2364,1.54,28.42%,"14:53 ET"
NUGT,69.67,Call,70.00,05/01/20,2,2.22,2.24,2.25,2.25,611,400,1.53,150.04%,"16:03 ET"
GDX,34.01,Call,33.50,05/08/20,9,1.41,1.42,1.42,1.35,753,492,1.53,53.15%,"16:06 ET"
XLE,38.85,Call,41.71,05/15/20,16,0.41,0.42,0.43,0.43,818,536,1.53,42.53%,"16:03 ET"
XLV,100.73,Put,97.00,05/15/20,16,0.77,0.79,0.81,0.90,2506,1639,1.53,28.58%,"14:54 ET"
QQQ,219.76,Call,222.00,05/01/20,2,1.40,1.42,1.44,1.30,3040,1983,1.53,36.74%,"16:07 ET"
SPY,294.54,Put,294.00,05/15/20,16,6.71,6.73,6.75,6.69,5986,3918,1.53,27.51%,"16:11 ET"
IWM,136.33,Put,100.00,07/17/20,79,1.10,1.12,1.13,1.06,25963,16939,1.53,48.98%,"16:05 ET"
IWM,136.33,Put,125.00,05/29/20,30,2.28,2.3,2.33,2.31,846,558,1.52,42.75%,"16:07 ET"
SPXS,9.76,Call,14.00,07/17/20,79,0.95,1,1.05,0.97,1191,786,1.52,116.67%,"15:45 ET"
SPY,294.54,Call,299.00,05/11/20,12,2.45,2.48,2.50,2.55,1273,838,1.52,21.43%,"16:09 ET"
QQQ,219.76,Call,217.50,05/01/20,2,3.76,3.8,3.85,3.64,1957,1288,1.52,40.45%,"16:07 ET"
EMB,100.51,Put,80.00,06/19/20,51,0.30,0.53,0.75,0.61,625,418,1.5,45.35%,"12:38 ET"
SPY,294.54,Put,293.00,05/15/20,16,6.22,6.23,6.23,6.30,8992,5984,1.5,27.94%,"16:11 ET"
QQQ,219.76,Call,219.00,05/08/20,9,4.52,4.56,4.60,4.51,649,437,1.49,31.36%,"16:05 ET"
SPY,294.54,Put,289.00,05/06/20,7,2.55,2.57,2.59,2.61,728,489,1.49,29.23%,"16:10 ET"
TNA,25.74,Call,24.00,05/01/20,2,1.85,1.88,1.90,1.92,835,560,1.49,132.38%,"16:13 ET"
IWM,136.33,Call,153.00,06/19/20,51,0.97,0.98,0.99,1.06,1011,677,1.49,28.47%,"15:34 ET"
SPY,294.54,Put,287.00,11/20/20,205,22.77,22.99,23.21,22.63,1091,733,1.49,31.09%,"14:12 ET"
SQQQ,11.49,Call,12.00,05/15/20,16,0.70,0.73,0.75,0.75,2437,1639,1.49,99.78%,"15:49 ET"
TLT,168.53,Put,167.00,05/01/20,2,0.50,0.52,0.54,0.58,974,657,1.48,24.90%,"16:05 ET"
SLV,14.32,Put,13.50,05/22/20,23,0.22,0.23,0.23,0.23,1466,989,1.48,38.93%,"16:10 ET"
SLV,14.32,Call,15.50,05/22/20,23,0.19,0.2,0.20,0.16,1108,752,1.47,38.02%,"15:48 ET"
UVXY,39.86,Put,25.00,09/18/20,142,4.75,4.93,5.10,5.07,1217,828,1.47,143.62%,"13:56 ET"
XLF,23.51,Put,23.00,05/01/20,2,0.11,0.11,0.12,0.12,1459,990,1.47,47.99%,"16:00 ET"
XLF,23.51,Call,23.50,05/15/20,16,0.69,0.7,0.71,0.69,2385,1623,1.47,32.98%,"16:03 ET"
IWM,136.33,Put,117.00,06/19/20,51,2.19,2.21,2.22,2.27,6698,4560,1.47,46.20%,"16:11 ET"
SPXS,9.76,Call,9.00,05/15/20,16,1.05,1.1,1.15,1.10,4529,3107,1.46,76.43%,"16:10 ET"
IWM,136.33,Put,126.00,05/01/20,2,0.16,0.17,0.17,0.19,5685,3895,1.46,68.05%,"16:11 ET"
XOP,53.6,Call,52.00,05/01/20,2,2.30,2.32,2.33,2.33,927,639,1.45,87.23%,"16:01 ET"
IWM,136.33,Call,145.00,06/05/20,37,2.05,2.08,2.11,2.29,831,576,1.44,31.77%,"15:50 ET"
IWM,136.33,Call,134.00,05/08/20,9,4.40,4.44,4.48,4.26,1473,1024,1.44,37.61%,"16:09 ET"
UVXY,39.86,Put,35.00,05/01/20,2,0.19,0.21,0.22,0.20,4315,2991,1.44,143.40%,"16:15 ET"
TQQQ,70.18,Call,70.00,05/01/20,2,2.60,2.65,2.70,2.62,5705,3972,1.44,122.11%,"15:58 ET"
TQQQ,70.18,Put,66.50,05/01/20,2,1.18,1.21,1.25,1.25,697,487,1.43,133.97%,"15:42 ET"
TQQQ,70.18,Put,64.50,05/01/20,2,0.79,0.81,0.83,0.79,731,516,1.42,138.20%,"15:58 ET"
SPY,294.54,Put,290.00,11/20/20,205,23.87,24.11,24.34,24.11,1058,746,1.42,31.06%,"16:07 ET"
IWM,136.33,Call,140.00,05/01/20,2,0.47,0.48,0.48,0.44,63099,44304,1.42,43.70%,"16:12 ET"
JETS,15.58,Call,17.00,05/15/20,16,0.25,0.28,0.30,0.30,547,389,1.41,59.82%,"15:58 ET"
XLK,92.06,Call,92.00,05/15/20,16,2.54,2.58,2.62,2.61,1182,837,1.41,33.46%,"16:02 ET"
TNA,25.74,Call,25.00,05/01/20,2,1.24,1.31,1.37,1.30,1339,955,1.4,135.71%,"16:13 ET"
TQQQ,70.18,Call,72.00,05/01/20,2,1.59,1.64,1.69,1.65,2300,1645,1.4,116.82%,"15:57 ET"
SPY,294.54,Call,291.00,05/04/20,5,4.69,4.71,4.73,4.78,3619,2590,1.4,22.23%,"16:10 ET"
SPY,294.54,Call,302.00,05/08/20,9,1.27,1.29,1.31,1.29,2709,1946,1.39,21.93%,"16:11 ET"
SPY,294.54,Call,305.00,05/06/20,7,0.40,0.41,0.42,0.41,2990,2156,1.39,20.70%,"16:11 ET"
UGA,12.2,Put,12.00,05/15/20,16,0.90,0.98,1.05,1.00,522,377,1.38,109.11%,"15:09 ET"
SPY,294.54,Call,296.00,05/11/20,12,3.77,3.8,3.82,3.76,573,417,1.37,21.82%,"16:11 ET"
SPY,294.54,Call,296.00,05/06/20,7,2.75,2.78,2.80,2.77,1097,800,1.37,22.51%,"16:11 ET"
SPXL,37.31,Call,37.00,05/15/20,16,2.35,2.4,2.45,2.40,1517,1110,1.37,75.36%,"16:10 ET"
SPY,294.54,Put,290.00,05/22/20,23,6.49,6.52,6.54,6.60,881,647,1.36,29.19%,"16:11 ET"
SPY,294.54,Put,280.00,05/11/20,12,1.94,1.96,1.98,1.96,1738,1277,1.36,32.80%,"16:11 ET"
TLT,168.53,Put,168.00,05/01/20,2,0.85,0.88,0.91,0.89,2051,1508,1.36,23.89%,"16:13 ET"
IWM,136.33,Call,144.00,06/19/20,51,3.17,3.19,3.20,3.07,3577,2637,1.36,29.83%,"16:11 ET"
SPY,294.54,Call,300.00,05/06/20,7,1.30,1.32,1.34,1.33,4715,3471,1.36,21.58%,"16:11 ET"
SPY,294.54,Call,294.00,05/15/20,16,6.03,6.05,6.06,6.02,10937,8058,1.36,24.27%,"16:11 ET"
SPY,294.54,Put,245.00,06/05/20,37,1.61,1.63,1.64,1.62,544,404,1.35,43.62%,"16:06 ET"
IWM,136.33,Call,133.50,05/01/20,2,3.34,3.37,3.40,3.16,619,457,1.35,41.83%,"16:12 ET"
GLD,161.68,Call,190.00,12/18/20,233,4.30,4.35,4.40,4.30,3607,2662,1.35,24.79%,"15:57 ET"
IWM,136.33,Call,135.00,05/01/20,2,2.39,2.41,2.43,2.28,6859,5070,1.35,44.28%,"16:09 ET"
SPY,294.54,Put,280.00,05/04/20,5,0.49,0.5,0.51,0.50,7663,5661,1.35,32.27%,"16:11 ET"
GDX,34.01,Call,35.00,05/01/20,2,0.22,0.23,0.23,0.21,12335,9111,1.35,59.11%,"16:07 ET"
IWM,136.33,Call,143.00,06/19/20,51,3.53,3.55,3.57,3.50,844,632,1.34,30.52%,"16:12 ET"
TLT,168.53,Put,165.00,05/01/20,2,0.18,0.2,0.21,0.18,1999,1497,1.34,25.02%,"16:12 ET"
QQQ,219.76,Put,216.00,12/18/20,233,19.48,19.63,19.78,20.13,1266,953,1.33,32.70%,"10:38 ET"
SPY,294.54,Call,302.00,05/06/20,7,0.84,0.86,0.87,0.90,1343,1010,1.33,21.54%,"16:08 ET"
GLD,161.68,Put,159.00,05/01/20,2,0.35,0.36,0.37,0.37,1550,1163,1.33,26.85%,"16:06 ET"
GDX,34.01,Call,33.00,05/01/20,2,1.22,1.24,1.26,1.24,1772,1337,1.33,69.04%,"16:04 ET"
GDX,34.01,Put,33.50,05/15/20,16,1.19,1.2,1.21,1.19,788,595,1.32,49.68%,"16:03 ET"
SPXS,9.76,Call,9.00,07/17/20,79,1.85,1.93,2.00,1.95,649,496,1.31,86.08%,"16:08 ET"
SPY,294.54,Call,302.00,06/19/20,51,6.89,6.92,6.94,7.01,6535,4975,1.31,23.30%,"16:10 ET"
SPY,294.54,Put,290.00,05/15/20,16,5.19,5.2,5.21,5.28,28259,21600,1.31,29.34%,"16:11 ET"
GLD,161.68,Call,161.00,05/08/20,9,2.45,2.47,2.49,2.42,574,443,1.3,20.59%,"16:07 ET"
TQQQ,70.18,Put,59.00,05/01/20,2,0.21,0.23,0.25,0.24,597,459,1.3,159.83%,"15:48 ET"
GLD,161.68,Put,160.00,05/08/20,9,1.32,1.33,1.33,1.37,635,488,1.3,20.76%,"16:05 ET"
SPY,294.54,Call,297.00,05/06/20,7,2.31,2.34,2.36,2.45,945,727,1.3,22.95%,"16:07 ET"
SPY,294.54,Call,299.00,05/06/20,7,1.68,1.69,1.71,1.63,1049,808,1.3,21.84%,"16:11 ET"
IWM,136.33,Put,135.00,07/17/20,79,8.59,8.66,8.72,8.68,1257,967,1.3,37.11%,"16:08 ET"
SPY,294.54,Call,306.00,05/04/20,5,0.13,0.14,0.14,0.12,1144,888,1.29,19.80%,"16:11 ET"
SPY,294.54,Put,287.50,05/01/20,2,0.80,0.81,0.82,0.83,6139,4745,1.29,35.32%,"16:11 ET"
VXX,36.53,Put,36.50,05/01/20,2,1.00,1.02,1.03,0.99,1084,848,1.28,91.07%,"16:02 ET"
SPY,294.54,Put,287.00,05/29/20,30,6.66,6.69,6.71,6.67,1369,1071,1.28,29.75%,"16:08 ET"
TQQQ,70.18,Call,75.00,05/01/20,2,0.64,0.66,0.68,0.65,4037,3158,1.28,107.29%,"15:58 ET"
SPY,294.54,Put,282.00,05/01/20,2,0.25,0.26,0.26,0.26,7843,6115,1.28,38.41%,"16:11 ET"
SPY,294.54,Put,290.00,12/17/21,597,35.48,35.92,36.35,35.44,8328,6514,1.28,27.29%,"15:36 ET"
IWM,136.33,Put,129.00,05/15/20,16,2.13,2.14,2.15,2.20,9104,7096,1.28,44.58%,"16:11 ET"
SDS,22.27,Put,22.00,05/01/20,2,0.20,0.21,0.22,0.30,582,457,1.27,69.38%,"15:42 ET"
HYG,80.22,Put,79.00,05/01/20,2,0.24,0.26,0.27,0.28,844,665,1.27,29.97%,"15:24 ET"
QQQ,219.76,Call,216.00,05/08/20,9,6.45,6.52,6.58,6.30,2348,1848,1.27,32.20%,"16:06 ET"
SPY,294.54,Call,285.00,04/29/20,0,8.32,8.36,8.40,8.37,44346,35257,1.26,0.00%,"16:11 ET"
SPY,294.54,Put,75.00,12/17/21,597,0.32,0.49,0.66,0.50,500,399,1.25,50.23%,"11:00 ET"
SPY,294.54,Put,297.00,05/15/20,16,8.08,8.11,8.13,8.10,3216,2564,1.25,26.60%,"16:11 ET"
SPY,294.54,Put,286.00,05/08/20,9,2.61,2.63,2.65,2.63,5033,4032,1.25,31.87%,"16:11 ET"
SQQQ,11.49,Call,11.50,05/01/20,2,0.40,0.43,0.45,0.45,608,489,1.24,132.45%,"15:56 ET"
SPY,294.54,Put,288.00,05/15/20,16,4.63,4.64,4.64,4.70,7907,6381,1.24,30.29%,"16:11 ET"
"Downloaded from Barchart.com as of 04-29-2020 03:26pm CDT"
